법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,시행일자,자법타법여부,법령상세링크,공백제거법령명
232089,현행,주택임대차보호법 시행령,NaN,4950,20210511,31673,일부개정,1270000 1613000,"국토교통부,법무부",대통령령,20210511,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=232089&type=HTML&mobileYn=&efYd=20210511,주택임대차보호법시행령
88225,현행,주택저당채권유동화회사법시행령,주택채권유동화법시행령,4952,20080729,20947,타법개정,1160100,금융위원회,대통령령,20090204,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=88225&type=HTML&mobileYn=&efYd=20090204,주택저당채권유동화회사법시행령
222467,현행,주한미군 공여구역주변지역 등 지원 특별법,미군공여구역법,10163,20201020,17521,일부개정,1741000,행정안전부,법률,20210421,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=222467&type=HTML&mobileYn=&efYd=20210421,주한미군공여구역주변지역등지원특별법
232315,현행,주한미군 공여구역주변지역 등 지원 특별법 시행령,미군공여구역법시행령,10279,20210525,31698,일부개정,1741000,행정안전부,대통령령,20210525,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=232315&type=HTML&mobileYn=&efYd=20210525,주한미군공여구역주변지역등지원특별법시행령
231387,현행,주한미군기지 이전에 따른 평택시 등의 지원 등에 관한 특별법,미군이전평택지원법,9844,20210413,18007,일부개정,1290000,국방부,법률,20211014,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=231387&type=HTML&mobileYn=&efYd=20211014,주한미군기지이전에따른평택시등의지원등에관한특별법
239725,현행,주한미군기지 이전에 따른 평택시 등의 지원 등에 관한 특별법 시행령,미군이전평택지원법시행령,9931,20220121,32352,타법개정,1290000,국방부,대통령령,20220121,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239725&type=HTML&mobileYn=&efYd=20220121,주한미군기지이전에따른평택시등의지원등에관한특별법시행령
217981,현행,주한미군 소속 한국인 근로자의 지원을 위한 특별법,주한미군한국근로자법,13755,20200519,17266,제정,1290000,국방부,법률,20200820,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=217981&type=HTML&mobileYn=&efYd=20200820,주한미군소속한국인근로자의지원을위한특별법
220995,현행,주한미군 소속 한국인 근로자의 지원을 위한 특별법 시행령,주한미군한국근로자법시행령,13832,20200819,30945,제정,1290000,국방부,대통령령,20200820,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=220995&type=HTML&mobileYn=&efYd=20200820,주한미군소속한국인근로자의지원을위한특별법시행령
221051,현행,주한미군 소속 한국인 근로자의 지원을 위한 특별법 시행규칙,주한미군한국근로자법시행규칙,13835,20200820,1032,제정,1290000,국방부,국방부령,20200820,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=221051&type=HTML&mobileYn=&efYd=20200820,주한미군소속한국인근로자의지원을위한특별법시행규칙
225105,현행,중견기업 성장촉진 및 경쟁력 강화에 관한 특별법,중견기업법,11992,20201229,17799,타법개정,1450000,산업통상자원부,법률,20211230,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=225105&type=HTML&mobileYn=&efYd=20211230,중견기업성장촉진및경쟁력강화에관한특별법
238607,현행,중견기업 성장촉진 및 경쟁력 강화에 관한 특별법 시행령,중견기업법시행령,12103,20211228,32274,타법개정,1450000,산업통상자원부,대통령령,20211230,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=238607&type=HTML&mobileYn=&efYd=20211230,중견기업성장촉진및경쟁력강화에관한특별법시행령
210493,현행,중국 및 인도산 폴리에틸렌 테레프탈레이트(PET)필름에 대한 덤핑방지관세 부과에 관한 규칙,NaN,13580,20190911,750,제정,1051000,기획재정부,기획재정부령,20190911,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=210493&type=HTML&mobileYn=&efYd=20190911,중국및인도산폴리에틸렌테레프탈레이트(PET)필름에대한덤핑방지관세부과에관한규칙
204243,현행,중국산 아연도금철선에 대한 덤핑방지관세 부과에 관한 규칙,NaN,13160,20180810,688,제정,1051000,기획재정부,기획재정부령,20180814,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=204243&type=HTML&mobileYn=&efYd=20180814,중국산아연도금철선에대한덤핑방지관세부과에관한규칙
230761,현행,중국산 에이치(H) 형강에 대한 덤핑방지관세의 부과에 관한 규칙,NaN,14051,20210330,851,제정,1051000,기획재정부,기획재정부령,20210330,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=230761&type=HTML&mobileYn=&efYd=20210330,중국산에이치(H)형강에대한덤핑방지관세의부과에관한규칙
239013,현행,중국산 인쇄제판용 평면 모양 사진플레이트에 대한 덤핑방지관세 부과에 관한 규칙,NaN,14079,20211231,882,타법개정,1051000,기획재정부,기획재정부령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239013&type=HTML&mobileYn=&efYd=20220101,중국산인쇄제판용평면모양사진플레이트에대한덤핑방지관세부과에관한규칙
239009,현행,중국산 침엽수 합판에 대한 덤핑방지관세 부과에 관한 규칙,NaN,13884,20211231,882,타법개정,1051000,기획재정부,기획재정부령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239009&type=HTML&mobileYn=&efYd=20220101,중국산침엽수합판에대한덤핑방지관세부과에관한규칙
239451,현행,중국산 폴리에스테르 장섬유 완전연신사(FDY)에 대한 덤핑방지관세 부과에 관한 규칙,NaN,14227,20220106,888,제정,1051000,기획재정부,기획재정부령,20220106,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239451&type=HTML&mobileYn=&efYd=20220106,중국산폴리에스테르장섬유완전연신사(FDY)에대한덤핑방지관세부과에관한규칙
241733,현행,중국산 플로트판유리에 대한 덤핑방지관세 부과에 관한 규칙,NaN,14266,20220408,913,제정,1051000,기획재정부,기획재정부령,20220408,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=241733&type=HTML&mobileYn=&efYd=20220408,중국산플로트판유리에대한덤핑방지관세부과에관한규칙
222785,현행,중국산 합판에 대한 덤핑방지관세 부과에 관한 규칙,NaN,13883,20201106,813,제정,1051000,기획재정부,기획재정부령,20201106,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=222785&type=HTML&mobileYn=&efYd=20201106,중국산합판에대한덤핑방지관세부과에관한규칙
